k	run	total_log_prob	dendroscope
3	run_292	-15080698.48052298	(((((((((((((cephalantha-DE115,((pectinatiformis-DE666,densispica-DE554))#H2),urceolata-DE546),lutescens-DE126),(((kansuensis-white-DE528,semitorta-yellow-DE680),#H2),anas-purple-DE681)),metaszetschuanica-DE668))#H1,integrifolia-DE152),batangensis-DE566),mollis-JJ74),(((((bella-JJ85,(#H1)#H3),(przewalskii-DE69,(fetisowii-DE523,(rex-subsp-lipskyana-red-DE510,cyathophylla-DE561)))),(tenuituba-DE541,(mussotii-DE550,((cranolopha-forked-DE151,oxycarpa-DE504),(chinensis-DE737,armata-DE671))))),macrosiphon-DE519),axillaris-JJ125)),lachnoglossa-DE536),ingens-JJ15),(#H3,longicaulis-JJ131));
4	run_401	-15080730.565269843	(((((((integrifolia-DE152,((((((kansuensis-white-DE528,(semitorta-yellow-DE680)#H2),((densispica-DE554,pectinatiformis-DE666))#H3),anas-purple-DE681),((#H2,#H3),(lutescens-DE126,(urceolata-DE546,cephalantha-DE115)))),metaszetschuanica-DE668))#H1),batangensis-DE566),mollis-JJ74),(((((bella-JJ85,((rex-subsp-lipskyana-red-DE510,cyathophylla-DE561),(przewalskii-DE69,fetisowii-DE523))),(#H1)#H4),(tenuituba-DE541,(cranolopha-forked-DE151,(mussotii-DE550,(oxycarpa-DE504,(chinensis-DE737,armata-DE671)))))),macrosiphon-DE519),axillaris-JJ125)),lachnoglossa-DE536),ingens-JJ15),(longicaulis-JJ131,#H4));
3	run_020	-15080749.804555304	(((((((integrifolia-DE152,((((((semitorta-yellow-DE680,((densispica-DE554,pectinatiformis-DE666))#H2),kansuensis-white-DE528),anas-purple-DE681),(((cephalantha-DE115,#H2),urceolata-DE546),lutescens-DE126)),metaszetschuanica-DE668))#H1),batangensis-DE566),mollis-JJ74),((((((przewalskii-DE69,(fetisowii-DE523,(rex-subsp-lipskyana-red-DE510,cyathophylla-DE561))),(#H1)#H3),bella-JJ85),(tenuituba-DE541,((cranolopha-forked-DE151,oxycarpa-DE504),(mussotii-DE550,(chinensis-DE737,armata-DE671))))),macrosiphon-DE519),axillaris-JJ125)),lachnoglossa-DE536),ingens-JJ15),(longicaulis-JJ131,#H3));
3	run_450	-15080770.243546074	((((((((((((((semitorta-yellow-DE680,((densispica-DE554,pectinatiformis-DE666))#H2),kansuensis-white-DE528),anas-purple-DE681),((#H2,(urceolata-DE546,cephalantha-DE115)),lutescens-DE126)),metaszetschuanica-DE668))#H1,integrifolia-DE152),batangensis-DE566),mollis-JJ74),((((((#H1)#H3,((fetisowii-DE523,(rex-subsp-lipskyana-red-DE510,cyathophylla-DE561)),przewalskii-DE69)),bella-JJ85),(tenuituba-DE541,(mussotii-DE550,((oxycarpa-DE504,cranolopha-forked-DE151),(armata-DE671,chinensis-DE737))))),macrosiphon-DE519),axillaris-JJ125)),lachnoglossa-DE536),ingens-JJ15),#H3),longicaulis-JJ131);
3	run_491	-15080780.839207837	((((((((integrifolia-DE152,((((((semitorta-yellow-DE680,((densispica-DE554,pectinatiformis-DE666))#H2),kansuensis-white-DE528),anas-purple-DE681),(((cephalantha-DE115,#H2),urceolata-DE546),lutescens-DE126)),metaszetschuanica-DE668))#H1),batangensis-DE566),mollis-JJ74),((((((przewalskii-DE69,(fetisowii-DE523,(rex-subsp-lipskyana-red-DE510,cyathophylla-DE561))),(#H1)#H3),bella-JJ85),(tenuituba-DE541,(cranolopha-forked-DE151,((mussotii-DE550,oxycarpa-DE504),(chinensis-DE737,armata-DE671))))),macrosiphon-DE519),axillaris-JJ125)),lachnoglossa-DE536),ingens-JJ15),#H3),longicaulis-JJ131);
5	run_435	-15080830.969998278	(((((((((((((densispica-DE554,pectinatiformis-DE666))#H2,(lutescens-DE126,(urceolata-DE546,cephalantha-DE115))),(((#H2,semitorta-yellow-DE680),kansuensis-white-DE528),anas-purple-DE681)),metaszetschuanica-DE668))#H1,integrifolia-DE152),batangensis-DE566),mollis-JJ74),((((((((bella-JJ85)#H5,((przewalskii-DE69,(rex-subsp-lipskyana-red-DE510,cyathophylla-DE561)))#H3),(#H1)#H4),(fetisowii-DE523,#H3)),((mussotii-DE550,((tenuituba-DE541,cranolopha-forked-DE151),oxycarpa-DE504)),(chinensis-DE737,armata-DE671))),#H5),macrosiphon-DE519),axillaris-JJ125)),lachnoglossa-DE536),(ingens-JJ15,#H4)),longicaulis-JJ131);
4	run_491	-15080908.771129567	(longicaulis-JJ131,(((((((((((((((densispica-DE554,pectinatiformis-DE666))#H2,semitorta-yellow-DE680),kansuensis-white-DE528),anas-purple-DE681),(((cephalantha-DE115,#H2),urceolata-DE546),lutescens-DE126)),metaszetschuanica-DE668))#H1,integrifolia-DE152),batangensis-DE566),mollis-JJ74),((((((#H1)#H3,(przewalskii-DE69,((rex-subsp-lipskyana-red-DE510,cyathophylla-DE561),fetisowii-DE523))),bella-JJ85),((((cranolopha-forked-DE151,mussotii-DE550),(armata-DE671,chinensis-DE737)),oxycarpa-DE504),tenuituba-DE541)),macrosiphon-DE519),axillaris-JJ125)),lachnoglossa-DE536),#H3),ingens-JJ15));
3	run_423	-15080978.910684476	(((((((integrifolia-DE152,((((((semitorta-yellow-DE680,((pectinatiformis-DE666,densispica-DE554))#H2),kansuensis-white-DE528),anas-purple-DE681),(((urceolata-DE546,#H2),cephalantha-DE115),lutescens-DE126)),metaszetschuanica-DE668))#H1),batangensis-DE566),mollis-JJ74),(((((bella-JJ85,(#H1)#H3),(przewalskii-DE69,((cyathophylla-DE561,rex-subsp-lipskyana-red-DE510),fetisowii-DE523))),(tenuituba-DE541,(cranolopha-forked-DE151,((oxycarpa-DE504,(armata-DE671,chinensis-DE737)),mussotii-DE550)))),macrosiphon-DE519),axillaris-JJ125)),lachnoglossa-DE536),(ingens-JJ15,#H3)),longicaulis-JJ131);
5	run_356	-15081005.40779379	(longicaulis-JJ131,((((((((integrifolia-DE152,((((((semitorta-yellow-DE680)#H2,(pectinatiformis-DE666,densispica-DE554)),lutescens-DE126),(urceolata-DE546,cephalantha-DE115)),((anas-purple-DE681,kansuensis-white-DE528),#H2)),metaszetschuanica-DE668)),batangensis-DE566))#H1,mollis-JJ74),((axillaris-JJ125,(macrosiphon-DE519,((bella-JJ85,(przewalskii-DE69,(fetisowii-DE523,(cyathophylla-DE561,rex-subsp-lipskyana-red-DE510)))),(cranolopha-forked-DE151,(mussotii-DE550,(tenuituba-DE541,(oxycarpa-DE504,(armata-DE671,chinensis-DE737)))))))))#H3),(#H1,#H3)),lachnoglossa-DE536),ingens-JJ15));
4	run_227	-15081077.981147483	(((((((((((((((kansuensis-white-DE528,(anas-purple-DE681)#H3),semitorta-yellow-DE680),(((lutescens-DE126,(urceolata-DE546,cephalantha-DE115)))#H2,(densispica-DE554,pectinatiformis-DE666))),#H2),metaszetschuanica-DE668),#H3))#H1,integrifolia-DE152),batangensis-DE566),mollis-JJ74),((((((#H1)#H4,bella-JJ85),(fetisowii-DE523,((cyathophylla-DE561,rex-subsp-lipskyana-red-DE510),przewalskii-DE69))),(((chinensis-DE737,armata-DE671),(cranolopha-forked-DE151,mussotii-DE550)),(tenuituba-DE541,oxycarpa-DE504))),macrosiphon-DE519),axillaris-JJ125)),lachnoglossa-DE536),ingens-JJ15),#H4),longicaulis-JJ131);
4	run_009	-15081083.687700044	(longicaulis-JJ131,(((lachnoglossa-DE536,(((((((((lutescens-DE126,(cephalantha-DE115,urceolata-DE546)))#H3,(pectinatiformis-DE666,densispica-DE554)),semitorta-yellow-DE680),(kansuensis-white-DE528,anas-purple-DE681)),#H3),metaszetschuanica-DE668))#H2)#H1),((((#H2,integrifolia-DE152),batangensis-DE566),mollis-JJ74),((((((bella-JJ85)#H4,(przewalskii-DE69,(fetisowii-DE523,(rex-subsp-lipskyana-red-DE510,cyathophylla-DE561)))),(#H1,(tenuituba-DE541,(mussotii-DE550,((cranolopha-forked-DE151,oxycarpa-DE504),(armata-DE671,chinensis-DE737)))))),#H4),macrosiphon-DE519),axillaris-JJ125))),ingens-JJ15));
4	run_103	-15081116.355172927	(longicaulis-JJ131,(((((((macrosiphon-DE519,((tenuituba-DE541,(cranolopha-forked-DE151,((chinensis-DE737,armata-DE671),(mussotii-DE550,oxycarpa-DE504)))))#H1),axillaris-JJ125),(((przewalskii-DE69,(fetisowii-DE523,(cyathophylla-DE561,rex-subsp-lipskyana-red-DE510))),#H1),bella-JJ85)),((integrifolia-DE152)#H2,((((((((pectinatiformis-DE666,densispica-DE554))#H4,cephalantha-DE115),urceolata-DE546),lutescens-DE126),(((semitorta-yellow-DE680,kansuensis-white-DE528),#H4),anas-purple-DE681)),metaszetschuanica-DE668))#H3)),(((#H3,#H2),batangensis-DE566),mollis-JJ74)),lachnoglossa-DE536),ingens-JJ15));
3	run_043	-15081194.453908896	(((((((((((((((kansuensis-white-DE528,((pectinatiformis-DE666,densispica-DE554))#H3),semitorta-yellow-DE680),anas-purple-DE681),(#H3,(lutescens-DE126,(cephalantha-DE115,urceolata-DE546)))),metaszetschuanica-DE668))#H2)#H1,(bella-JJ85,(przewalskii-DE69,(fetisowii-DE523,(cyathophylla-DE561,rex-subsp-lipskyana-red-DE510))))),(((oxycarpa-DE504,(cranolopha-forked-DE151,mussotii-DE550)),(chinensis-DE737,armata-DE671)),tenuituba-DE541)),macrosiphon-DE519),axillaris-JJ125),(((integrifolia-DE152,#H2),batangensis-DE566),mollis-JJ74)),lachnoglossa-DE536),ingens-JJ15),(#H1,longicaulis-JJ131));
3	run_443	-15081261.020288993	((((((((integrifolia-DE152,((((((((densispica-DE554,pectinatiformis-DE666))#H2,kansuensis-white-DE528),semitorta-yellow-DE680),anas-purple-DE681),(#H2,((cephalantha-DE115,urceolata-DE546),lutescens-DE126))),metaszetschuanica-DE668))#H1),batangensis-DE566),mollis-JJ74),((((((przewalskii-DE69,(fetisowii-DE523,(rex-subsp-lipskyana-red-DE510,cyathophylla-DE561))),(#H1)#H3),bella-JJ85),(tenuituba-DE541,(cranolopha-forked-DE151,(oxycarpa-DE504,((armata-DE671,chinensis-DE737),mussotii-DE550))))),macrosiphon-DE519),axillaris-JJ125)),lachnoglossa-DE536),ingens-JJ15),longicaulis-JJ131),#H3);
5	run_304	-15081367.176466035	(longicaulis-JJ131,(ingens-JJ15,((((((batangensis-DE566,(integrifolia-DE152,(metaszetschuanica-DE668,(((lutescens-DE126,(cephalantha-DE115,urceolata-DE546)),(densispica-DE554,pectinatiformis-DE666)),(anas-purple-DE681,(kansuensis-white-DE528,semitorta-yellow-DE680)))))))#H1,mollis-JJ74),((axillaris-JJ125,(macrosiphon-DE519,(((((((tenuituba-DE541)#H3,(cranolopha-forked-DE151,mussotii-DE550)),(armata-DE671,chinensis-DE737)),oxycarpa-DE504),#H3),(przewalskii-DE69,(fetisowii-DE523,(rex-subsp-lipskyana-red-DE510,cyathophylla-DE561)))),bella-JJ85))))#H2),(#H1,#H2)),lachnoglossa-DE536)));
2	run_050	-15081435.27847515	(longicaulis-JJ131,(ingens-JJ15,((((((bella-JJ85,((przewalskii-DE69,(fetisowii-DE523,(rex-subsp-lipskyana-red-DE510,cyathophylla-DE561))),(tenuituba-DE541,((oxycarpa-DE504,((armata-DE671,chinensis-DE737),cranolopha-forked-DE151)),mussotii-DE550)))),(axillaris-JJ125,macrosiphon-DE519)))#H1,((batangensis-DE566,((metaszetschuanica-DE668,((semitorta-yellow-DE680,(anas-purple-DE681,kansuensis-white-DE528)),((lutescens-DE126,(urceolata-DE546,cephalantha-DE115)),(pectinatiformis-DE666,densispica-DE554)))),integrifolia-DE152)))#H2),((mollis-JJ74,#H2),#H1)),lachnoglossa-DE536)));
4	run_493	-15081471.77371197	((((((((((((((((densispica-DE554,pectinatiformis-DE666),(((urceolata-DE546,cephalantha-DE115),lutescens-DE126))#H2),semitorta-yellow-DE680),(kansuensis-white-DE528,anas-purple-DE681)),#H2),metaszetschuanica-DE668))#H1,(#H1)#H3),integrifolia-DE152),batangensis-DE566),mollis-JJ74),((((((przewalskii-DE69,(fetisowii-DE523,(rex-subsp-lipskyana-red-DE510,cyathophylla-DE561))),(#H3)#H4),bella-JJ85),(tenuituba-DE541,((cranolopha-forked-DE151,(oxycarpa-DE504,mussotii-DE550)),(chinensis-DE737,armata-DE671)))),macrosiphon-DE519),axillaris-JJ125)),lachnoglossa-DE536),ingens-JJ15),#H4),longicaulis-JJ131);
5	run_010	-15081533.577495754	((((((((integrifolia-DE152,(((((((densispica-DE554,pectinatiformis-DE666),((lutescens-DE126,(cephalantha-DE115,urceolata-DE546)))#H2),(kansuensis-white-DE528,semitorta-yellow-DE680)),anas-purple-DE681),metaszetschuanica-DE668),#H2))#H1),batangensis-DE566),mollis-JJ74),(((((((przewalskii-DE69,(fetisowii-DE523,(rex-subsp-lipskyana-red-DE510,cyathophylla-DE561))))#H3,(#H1)#H4),(tenuituba-DE541,((armata-DE671,chinensis-DE737),((oxycarpa-DE504,cranolopha-forked-DE151),mussotii-DE550)))),macrosiphon-DE519),(#H3,bella-JJ85)),axillaris-JJ125)),lachnoglossa-DE536),#H4),ingens-JJ15),longicaulis-JJ131);
4	run_251	-15081611.694415005	(((((((((((((semitorta-yellow-DE680)#H2,kansuensis-white-DE528),anas-purple-DE681),(((densispica-DE554,pectinatiformis-DE666),#H2),((cephalantha-DE115,urceolata-DE546),lutescens-DE126))),metaszetschuanica-DE668))#H1,integrifolia-DE152),batangensis-DE566),mollis-JJ74),((#H1)#H3,((((((przewalskii-DE69,(fetisowii-DE523,(cyathophylla-DE561,rex-subsp-lipskyana-red-DE510))),(bella-JJ85)#H4),(tenuituba-DE541,(mussotii-DE550,((armata-DE671,chinensis-DE737),(oxycarpa-DE504,cranolopha-forked-DE151))))),macrosiphon-DE519),#H4),axillaris-JJ125))),lachnoglossa-DE536),(ingens-JJ15,#H3)),longicaulis-JJ131);
4	run_294	-15081670.8290608	((longicaulis-JJ131,((((((lutescens-DE126,(urceolata-DE546,cephalantha-DE115)),((densispica-DE554,pectinatiformis-DE666))#H3),((#H3,semitorta-yellow-DE680),(kansuensis-white-DE528,anas-purple-DE681))),metaszetschuanica-DE668))#H2)#H1),((((((#H2,integrifolia-DE152),batangensis-DE566),mollis-JJ74),(((((bella-JJ85,(przewalskii-DE69,(fetisowii-DE523,(rex-subsp-lipskyana-red-DE510,cyathophylla-DE561)))),(tenuituba-DE541,(cranolopha-forked-DE151,(mussotii-DE550,((chinensis-DE737,armata-DE671),oxycarpa-DE504))))),#H1),macrosiphon-DE519),axillaris-JJ125)),lachnoglossa-DE536),ingens-JJ15));
3	run_095	-15081721.007838208	((((((((((((((densispica-DE554,pectinatiformis-DE666),(((urceolata-DE546,cephalantha-DE115),lutescens-DE126))#H2),(semitorta-yellow-DE680,(anas-purple-DE681,kansuensis-white-DE528))),metaszetschuanica-DE668),#H2))#H1,integrifolia-DE152),batangensis-DE566),mollis-JJ74),((((((#H1)#H3,((rex-subsp-lipskyana-red-DE510,cyathophylla-DE561),(przewalskii-DE69,fetisowii-DE523))),bella-JJ85),(tenuituba-DE541,((chinensis-DE737,armata-DE671),(cranolopha-forked-DE151,(oxycarpa-DE504,mussotii-DE550))))),macrosiphon-DE519),axillaris-JJ125)),lachnoglossa-DE536),ingens-JJ15),#H3),longicaulis-JJ131);
5	run_499	-15081757.798071185	(longicaulis-JJ131,((((((((((przewalskii-DE69,(fetisowii-DE523,(rex-subsp-lipskyana-red-DE510,cyathophylla-DE561))),bella-JJ85))#H1,((tenuituba-DE541,((armata-DE671,chinensis-DE737),(cranolopha-forked-DE151,(mussotii-DE550,oxycarpa-DE504)))))#H2),macrosiphon-DE519),axillaris-JJ125),((((((((semitorta-yellow-DE680,((densispica-DE554,pectinatiformis-DE666))#H3),kansuensis-white-DE528),anas-purple-DE681),((((#H3,cephalantha-DE115),urceolata-DE546),lutescens-DE126),((#H1,#H2))#H4)),metaszetschuanica-DE668),integrifolia-DE152),batangensis-DE566),mollis-JJ74)),lachnoglossa-DE536),#H4),ingens-JJ15));
4	run_305	-15081810.04381295	(longicaulis-JJ131,(ingens-JJ15,(lachnoglossa-DE536,(((((integrifolia-DE152,((((((kansuensis-white-DE528,(anas-purple-DE681)#H3),(((pectinatiformis-DE666,densispica-DE554))#H2,semitorta-yellow-DE680)),((#H2,(cephalantha-DE115,urceolata-DE546)),lutescens-DE126)),#H3),metaszetschuanica-DE668))#H1),batangensis-DE566),mollis-JJ74),#H1),(((((tenuituba-DE541,((armata-DE671,chinensis-DE737),((oxycarpa-DE504,cranolopha-forked-DE151),mussotii-DE550))))#H4,(przewalskii-DE69,((rex-subsp-lipskyana-red-DE510,cyathophylla-DE561),fetisowii-DE523))),bella-JJ85),((#H4,macrosiphon-DE519),axillaris-JJ125))))));
4	run_249	-15081810.793267442	(longicaulis-JJ131,((((((((integrifolia-DE152,((((((cephalantha-DE115,((pectinatiformis-DE666,densispica-DE554))#H2),urceolata-DE546),lutescens-DE126),(((semitorta-yellow-DE680,#H2),kansuensis-white-DE528),anas-purple-DE681)),metaszetschuanica-DE668))#H1),batangensis-DE566),(mollis-JJ74)#H3),((axillaris-JJ125,(macrosiphon-DE519,((bella-JJ85,(fetisowii-DE523,(przewalskii-DE69,(cyathophylla-DE561,rex-subsp-lipskyana-red-DE510)))),(tenuituba-DE541,(cranolopha-forked-DE151,((oxycarpa-DE504,mussotii-DE550),(armata-DE671,chinensis-DE737))))))))#H4),(#H3,#H1)),#H4),lachnoglossa-DE536),ingens-JJ15));
4	run_381	-15081905.7378162	(((((((((metaszetschuanica-DE668)#H1,((((((pectinatiformis-DE666,densispica-DE554))#H3,(lutescens-DE126,(urceolata-DE546,cephalantha-DE115))),#H1),(((semitorta-yellow-DE680,#H3),kansuensis-white-DE528),anas-purple-DE681)))#H2),integrifolia-DE152),batangensis-DE566),mollis-JJ74),((((macrosiphon-DE519,((tenuituba-DE541,(cranolopha-forked-DE151,(mussotii-DE550,(oxycarpa-DE504,(armata-DE671,chinensis-DE737))))))#H4),axillaris-JJ125),(((przewalskii-DE69,(fetisowii-DE523,(rex-subsp-lipskyana-red-DE510,cyathophylla-DE561))),#H4),bella-JJ85)),#H2)),lachnoglossa-DE536),ingens-JJ15),longicaulis-JJ131);
3	run_245	-15081951.824696286	((longicaulis-JJ131,(((((((((densispica-DE554,pectinatiformis-DE666))#H3,semitorta-yellow-DE680),kansuensis-white-DE528),anas-purple-DE681),(#H3,((urceolata-DE546,lutescens-DE126),cephalantha-DE115))),metaszetschuanica-DE668))#H2)#H1),((((((integrifolia-DE152,#H2),batangensis-DE566),mollis-JJ74),(((#H1,((((fetisowii-DE523,przewalskii-DE69),(rex-subsp-lipskyana-red-DE510,cyathophylla-DE561)),bella-JJ85),(tenuituba-DE541,((chinensis-DE737,armata-DE671),(mussotii-DE550,(oxycarpa-DE504,cranolopha-forked-DE151)))))),macrosiphon-DE519),axillaris-JJ125)),lachnoglossa-DE536),ingens-JJ15));
5	run_092	-15082028.87210762	(longicaulis-JJ131,(ingens-JJ15,(((((((((((densispica-DE554,pectinatiformis-DE666))#H2,kansuensis-white-DE528),semitorta-yellow-DE680),anas-purple-DE681),(((#H2,cephalantha-DE115),urceolata-DE546),lutescens-DE126)),metaszetschuanica-DE668))#H1,((axillaris-JJ125,(macrosiphon-DE519,(((chinensis-DE737,armata-DE671),(oxycarpa-DE504,((cranolopha-forked-DE151,tenuituba-DE541),mussotii-DE550))),(bella-JJ85,((przewalskii-DE69,fetisowii-DE523),(rex-subsp-lipskyana-red-DE510,cyathophylla-DE561)))))))#H3),((((integrifolia-DE152,#H1),batangensis-DE566),mollis-JJ74),#H3)),lachnoglossa-DE536)));
4	run_013	-15082059.892954621	(longicaulis-JJ131,(ingens-JJ15,(((((((((((semitorta-yellow-DE680,((pectinatiformis-DE666,densispica-DE554))#H2),kansuensis-white-DE528),anas-purple-DE681),((((#H2,(cephalantha-DE115)#H3),urceolata-DE546),lutescens-DE126),#H3)),metaszetschuanica-DE668))#H1,integrifolia-DE152),batangensis-DE566),mollis-JJ74),((((((tenuituba-DE541,(cranolopha-forked-DE151,(mussotii-DE550,(oxycarpa-DE504,(armata-DE671,chinensis-DE737))))))#H4,macrosiphon-DE519),axillaris-JJ125),(((przewalskii-DE69,(fetisowii-DE523,(cyathophylla-DE561,rex-subsp-lipskyana-red-DE510))),#H4),bella-JJ85)),#H1)),lachnoglossa-DE536)));
2	run_099	-15082069.56817379	(longicaulis-JJ131,(ingens-JJ15,((((((((metaszetschuanica-DE668,(((semitorta-yellow-DE680,anas-purple-DE681),kansuensis-white-DE528),((lutescens-DE126,(urceolata-DE546,cephalantha-DE115)),(densispica-DE554,pectinatiformis-DE666)))))#H1,integrifolia-DE152),batangensis-DE566),((axillaris-JJ125,(macrosiphon-DE519,((bella-JJ85,((fetisowii-DE523,(cyathophylla-DE561,rex-subsp-lipskyana-red-DE510)),przewalskii-DE69)),(tenuituba-DE541,((armata-DE671,chinensis-DE737),(mussotii-DE550,(cranolopha-forked-DE151,oxycarpa-DE504))))))))#H2),mollis-JJ74),(#H1,#H2)),lachnoglossa-DE536)));
3	run_446	-15082149.380397923	((((((((integrifolia-DE152,((((lutescens-DE126,((urceolata-DE546,cephalantha-DE115))#H2),(((((pectinatiformis-DE666,densispica-DE554),#H2),semitorta-yellow-DE680),kansuensis-white-DE528),anas-purple-DE681)),metaszetschuanica-DE668))#H1),batangensis-DE566),mollis-JJ74),((((((#H1)#H3,(przewalskii-DE69,(fetisowii-DE523,(rex-subsp-lipskyana-red-DE510,cyathophylla-DE561)))),bella-JJ85),(((mussotii-DE550,(oxycarpa-DE504,cranolopha-forked-DE151)),(armata-DE671,chinensis-DE737)),tenuituba-DE541)),macrosiphon-DE519),axillaris-JJ125)),lachnoglossa-DE536),ingens-JJ15),#H3),longicaulis-JJ131);
4	run_462	-15082198.647494137	(((((((((((((((pectinatiformis-DE666,densispica-DE554),((cephalantha-DE115,urceolata-DE546))#H2),(kansuensis-white-DE528,semitorta-yellow-DE680)),anas-purple-DE681),(#H2,lutescens-DE126)),metaszetschuanica-DE668))#H1,integrifolia-DE152),batangensis-DE566),mollis-JJ74),((((((#H1)#H3,(przewalskii-DE69,(fetisowii-DE523,(cyathophylla-DE561,rex-subsp-lipskyana-red-DE510)))),bella-JJ85),((tenuituba-DE541,(cranolopha-forked-DE151,(mussotii-DE550,oxycarpa-DE504))),(chinensis-DE737,armata-DE671))),macrosiphon-DE519),axillaris-JJ125)),lachnoglossa-DE536),ingens-JJ15),#H3),longicaulis-JJ131);
3	run_117	-15082227.115109537	(longicaulis-JJ131,(((((((((((((((densispica-DE554,pectinatiformis-DE666))#H2,semitorta-yellow-DE680),kansuensis-white-DE528),anas-purple-DE681),(((cephalantha-DE115,#H2),urceolata-DE546),lutescens-DE126)),metaszetschuanica-DE668))#H1,integrifolia-DE152),batangensis-DE566),mollis-JJ74),(((macrosiphon-DE519,axillaris-JJ125),(#H1)#H3),((tenuituba-DE541,(cranolopha-forked-DE151,(mussotii-DE550,((chinensis-DE737,armata-DE671),oxycarpa-DE504)))),(bella-JJ85,((cyathophylla-DE561,rex-subsp-lipskyana-red-DE510),(fetisowii-DE523,przewalskii-DE69)))))),lachnoglossa-DE536),#H3),ingens-JJ15));
4	run_351	-15082280.967048712	((((((((((((((((densispica-DE554,pectinatiformis-DE666))#H2,semitorta-yellow-DE680),kansuensis-white-DE528),anas-purple-DE681),((#H2,(cephalantha-DE115,urceolata-DE546)),lutescens-DE126)),metaszetschuanica-DE668))#H1,integrifolia-DE152),batangensis-DE566),mollis-JJ74),((((macrosiphon-DE519,((tenuituba-DE541,(((mussotii-DE550,cranolopha-forked-DE151),oxycarpa-DE504),(armata-DE671,chinensis-DE737))))#H4),axillaris-JJ125),(((przewalskii-DE69,(fetisowii-DE523,(cyathophylla-DE561,rex-subsp-lipskyana-red-DE510))),#H4),bella-JJ85)))#H3),(#H3,#H1)),lachnoglossa-DE536),ingens-JJ15),longicaulis-JJ131);
4	run_179	-15082399.330551527	(longicaulis-JJ131,(ingens-JJ15,(((((integrifolia-DE152,((((((semitorta-yellow-DE680,((pectinatiformis-DE666,densispica-DE554))#H2),kansuensis-white-DE528),anas-purple-DE681),(#H2,((cephalantha-DE115,urceolata-DE546),lutescens-DE126))),metaszetschuanica-DE668))#H1),batangensis-DE566),mollis-JJ74),((((((tenuituba-DE541,((((mussotii-DE550)#H4,((armata-DE671,chinensis-DE737),oxycarpa-DE504)),#H4),cranolopha-forked-DE151)))#H3,((fetisowii-DE523,(rex-subsp-lipskyana-red-DE510,cyathophylla-DE561)),przewalskii-DE69)),bella-JJ85),((macrosiphon-DE519,#H3),axillaris-JJ125)),#H1)),lachnoglossa-DE536)));
4	run_403	-15082419.634036863	((ingens-JJ15,(((((integrifolia-DE152,((((((((pectinatiformis-DE666,densispica-DE554))#H2,kansuensis-white-DE528),semitorta-yellow-DE680),anas-purple-DE681),((#H2,(urceolata-DE546,cephalantha-DE115)),lutescens-DE126)),metaszetschuanica-DE668))#H1),batangensis-DE566),mollis-JJ74),((((((tenuituba-DE541,(((armata-DE671,chinensis-DE737),cranolopha-forked-DE151),(mussotii-DE550,oxycarpa-DE504))))#H3,macrosiphon-DE519),axillaris-JJ125),(((fetisowii-DE523,(przewalskii-DE69,(rex-subsp-lipskyana-red-DE510,cyathophylla-DE561))),#H3),bella-JJ85)),#H1)),lachnoglossa-DE536)),longicaulis-JJ131);
